journal,publisher_family,year,publication_date,title,authors,volume,issue,doi,article_url,article_type,source_container_title,openalex_id
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Implicit Demonstration Augmentation for Robust and Stable In-Context Learning,Xiaoling Zhou; Zhemg Lee; Rui Xie; Lei Zou; Wei Ye; Shikun Zhang,PP,,10.1109/tnnls.2026.3677885,https://doi.org/10.1109/tnnls.2026.3677885,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7146946627
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Improving the Offline Dataset on Offline Reinforcement Learning,Huihui Zhang; Guoyin Chen,PP,,10.1109/tnnls.2026.3688222,https://doi.org/10.1109/tnnls.2026.3688222,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7163671898
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Infrared and Visible Image Fusion With Language-Driven Loss and Knowledge Distillation,Yuhao Wang; Lingjuan Miao; Zhiqiang Zhou; L Y Zhang; Yajun Qiao,PP,,10.1109/tnnls.2026.3688448,https://doi.org/10.1109/tnnls.2026.3688448,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7160899277
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Input-to-State Safety for Reinforcement Learning,Mayank Shekhar Jha; Satya Marthi; Kyriakos G. Vamvoudakis; Soha Kanso; Didier Theilliol,PP,,10.1109/tnnls.2026.3688045,https://doi.org/10.1109/tnnls.2026.3688045,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7160500459
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Interpreting the Observed Behavior of a Class of Autonomous Linear Systems Using Explainable Inverse Reinforcement Learning,Adolfo Perrusquía; Mengbang Zou; Weisi Guo,PP,,10.1109/tnnls.2026.3699708,https://doi.org/10.1109/tnnls.2026.3699708,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7163921809
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Intervention Feasible Region and Driver Risk Capacity Aware Human–Machine Collaborative Safe Trajectory Planning,Mengqi Zhang; Wanzhong Zhao; Chunyan Wang; Ziyu Zhang; Xiaochuan Zhou; Mingchun Cao,PP,,10.1109/tnnls.2026.3707640,https://doi.org/10.1109/tnnls.2026.3707640,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7166870079
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Intrinsic Value-Aligned Policy Optimization for Offline-to-Online Reinforcement Learning,Tenglong Liu; Xin Xu; Xuhui Xie; Yixing Lan; Tao Tang; Zhiyong Ding,PP,,10.1109/tnnls.2026.3688490,https://doi.org/10.1109/tnnls.2026.3688490,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7161743349
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,LANet: A Lightweight and Accurate Balanced Network Based on State Space Models for Real-Time Semantic Segmentation,Mingxi Zhuang; Shukai Liu; Guangming Wang; Yizhou Wang; Hesheng Wang,PP,,10.1109/tnnls.2026.3708426,https://doi.org/10.1109/tnnls.2026.3708426,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7167624211
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Large-Scale Crowd Counting by Hierarchical Context Guided Aggregation Network,Xingyu Gao; Jinyang Xie; Lei Lyu,PP,,10.1109/tnnls.2023.3258221,https://doi.org/10.1109/tnnls.2023.3258221,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7202353755
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Latent Diffusion With Topology-Preserving Conditioning for Structure-Aware Data Generation,Qin Lei; C.-H Chen; Jiang Zhong; Xin Xiao; Kaiwen Wei; Hao Wu; Yizhou Yu,PP,,10.1109/tnnls.2026.3724694,https://doi.org/10.1109/tnnls.2026.3724694,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7204969514
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Learning Dual Transformers for All-in-One Image Restoration From a Frequency Perspective,Jie Chu; Tong Su; Pei Liu; Yunpeng Wu; Le Zhang; Zenglin Shi; Meng Wang,PP,,10.1109/tnnls.2026.3701139,https://doi.org/10.1109/tnnls.2026.3701139,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7165204112
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Learning External Point-Set Context for Point Cloud Segmentation,Jibin Peng; Haotian Dong; Xin Wang; Di Lin; Haoran Chen; Liu R; Qin Chen; Yipeng Wu; Haoran Lu; Qing Guo; Yue Wang; Lingyu Liang; Wuyuan Xie; Miaohui Wang; P L Li,PP,,10.1109/tnnls.2026.3695520,https://doi.org/10.1109/tnnls.2026.3695520,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7163656771
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Learning Manipulation Features for Quantitative Assessment and Skill-Level Classification in Robot-Assisted Intervention: In Vivo Rabbit Studies,Siyi Wei; Z W Wu; Jiahao Luo; Yueyang Gao; Zhanxin Geng; Shaomeng Gu; J W Zhang,PP,,10.1109/tnnls.2026.3691748,https://doi.org/10.1109/tnnls.2026.3691748,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7161138102
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Learning Stable Subgoal Representation in Hierarchical Reinforcement Learning With Causal Factorization,Yibo Zhang; Dengpeng Xing; Tielin Zhang,PP,,10.1109/tnnls.2026.3729654,https://doi.org/10.1109/tnnls.2026.3729654,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7211992574
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Learning-Based Statistical Refinement for Denoising,Rihuan Ke,PP,,10.1109/tnnls.2026.3691286,https://doi.org/10.1109/tnnls.2026.3691286,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7162399052
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Less Is More: Minimal Components for Contrastive Learning Delivering Superior Accuracy and Efficiency,Tianjian Zhou; Yishan Li; Lixin Zhan; Jie Jiang,PP,,10.1109/tnnls.2026.3726311,https://doi.org/10.1109/tnnls.2026.3726311,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7207631619
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,"Less Repetition, Less Energy Cost: A Reinforcement Learning-Based Multiagent Energy-Saving Autonomous Exploration System",Yang Liu; Peng Zhang; Yan Li; Pingping Zhang; Jie Wen Zhao; Dong Wang; Huchuan Lu,PP,,10.1109/tnnls.2026.3711169,https://doi.org/10.1109/tnnls.2026.3711169,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7169855383
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Level-2 Discrete Noninverse Zeroing Neuronet Algorithm Tackling Future Matrix-Vector Linear Equations Problem With Applications,Meichun Huang; Yunong Zhang; Shuai Li,PP,,10.1109/tnnls.2026.3724007,https://doi.org/10.1109/tnnls.2026.3724007,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7204171480
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Lightweight Condition-Constrained Salient Object Detection Based on Elastic Pixel Difference Convolution,Weiyi Wei; Yongxin Shi; Shengxia Gao; Ming Wei,PP,,10.1109/tnnls.2026.3722866,https://doi.org/10.1109/tnnls.2026.3722866,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7203894142
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Low-Rankness Enhanced Robust Tensor Principal Component Analysis: A Nonlinear Monotonic Function Approach,Weidong Zhang; Yan Song; Derui Ding; Feng Tian,PP,,10.1109/tnnls.2026.3733136,https://doi.org/10.1109/tnnls.2026.3733136,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7214077793
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,MAB-PGC: Multiagent Mutual Awareness Belief via Progressive Graph Construction,Sihan Zhou; Tiantian He; Yinan Guo; Jie Gao; Hongwei Ge; Yew-Soon Ong; Yaqing Hou,PP,,10.1109/tnnls.2026.3729623,https://doi.org/10.1109/tnnls.2026.3729623,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7212041752
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,MALFM-Captioner: A Multipath Alignment Learning for Image Captioning With Feature Mask,Xiaobao Yang; Bohui Song; Yizhuo Dong; Wei Sun; Tianyu Sun; Shuaikang Zheng; Zhiqiang Hou,PP,,10.1109/tnnls.2026.3690650,https://doi.org/10.1109/tnnls.2026.3690650,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7161687585
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,MENDNet: Memory-Enhanced Dependency Network for Multistock Movement Prediction,Che Liu; Zhi Zheng; Pengfei Luo; Xi Feng Zhu; Tong Xu; Enhong Chen,PP,,10.1109/tnnls.2026.3707172,https://doi.org/10.1109/tnnls.2026.3707172,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7167626809
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,MF-Mamba: A Multifrequency Mamba for the Joint Classification of HSI and LiDAR,Diling Liao; Junyi Liu; Tao Lai; Qingsong Wang; Haifeng Huang,PP,,10.1109/tnnls.2026.3722380,https://doi.org/10.1109/tnnls.2026.3722380,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7204787973
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,MGA-CLIP: A Multigranularity Attribution Framework for Cross-Modal Explainability in CLIP,Xiaotian Cheng; Tianyi Zhou; Siwen Yin; Hao Zhang; Wei Xiong; Weiping Ding,PP,,10.1109/tnnls.2026.3696329,https://doi.org/10.1109/tnnls.2026.3696329,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7162804218
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,MHGNN: Multiplex Hypergraph Neural Networks for Predicting Herb–Symptom Interactions,Xudong Liang; Tao Lin; Biao Xie; Yong Tang; Wei Wang,PP,,10.1109/tnnls.2026.3677056,https://doi.org/10.1109/tnnls.2026.3677056,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7147692521
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,MID: A Self-Supervised Multimodal Iterative Denoising Framework,Chang Nie; Tianchen Deng; Zhe Liu; Hesheng Wang,PP,,10.1109/tnnls.2026.3683544,https://doi.org/10.1109/tnnls.2026.3683544,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W4416434665
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Measuring Model-Induced Discrimination via Efficient Fairness Approximation,Yijun Bian; Yujie Luo,PP,,10.1109/tnnls.2026.3706648,https://doi.org/10.1109/tnnls.2026.3706648,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W4396987197
